M05271,Rheumatoid vasculitis with rheumatoid arthritis of right ankle and foot,CIR037,Vasculitis
M05272,Rheumatoid vasculitis with rheumatoid arthritis of left ankle and foot,CIR037,Vasculitis
M05279,Rheumatoid vasculitis with rheumatoid arthritis of unspecified ankle and foot,CIR037,Vasculitis
M0529,Rheumatoid vasculitis with rheumatoid arthritis of multiple sites,CIR037,Vasculitis
M300,Polyarteritis nodosa,CIR037,Vasculitis
M301,Polyarteritis with lung involvement [Churg-Strauss],CIR037,Vasculitis
M302,Juvenile polyarteritis,CIR037,Vasculitis
M303,Mucocutaneous lymph node syndrome [Kawasaki],CIR037,Vasculitis
M308,Other conditions related to polyarteritis nodosa,CIR037,Vasculitis
M310,Hypersensitivity angiitis,CIR037,Vasculitis
M311,Thrombotic microangiopathy,CIR037,Vasculitis
M312,Lethal midline granuloma,CIR037,Vasculitis
M3130,Wegeners granulomatosis without renal involvement,CIR037,Vasculitis
M3131,Wegeners granulomatosis with renal involvement,CIR037,Vasculitis
M314,Aortic arch syndrome [Takayasu],CIR037,Vasculitis
M315,Giant cell arteritis with polymyalgia rheumatica,CIR037,Vasculitis
M316,Other giant cell arteritis,CIR037,Vasculitis
M317,Microscopic polyangiitis,CIR037,Vasculitis
M318,Other specified necrotizing vasculopathies,CIR037,Vasculitis
M319,"Necrotizing vasculopathy, unspecified",CIR037,Vasculitis
I970,Postcardiotomy syndrome,CIR038,Postprocedural or postoperative circulatory system complication
I97110,Postprocedural cardiac insufficiency following cardiac surgery,CIR038,Postprocedural or postoperative circulatory system complication
I97111,Postprocedural cardiac insufficiency following other surgery,CIR038,Postprocedural or postoperative circulatory system complication
I97120,Postprocedural cardiac arrest following cardiac surgery,CIR038,Postprocedural or postoperative circulatory system complication
I97121,Postprocedural cardiac arrest following other surgery,CIR038,Postprocedural or postoperative circulatory system complication
I97130,Postprocedural heart failure following cardiac surgery,CIR038,Postprocedural or postoperative circulatory system complication
I97131,Postprocedural heart failure following other surgery,CIR038,Postprocedural or postoperative circulatory system complication
I97190,Other postprocedural cardiac functional disturbances following cardiac surgery,CIR038,Postprocedural or postoperative circulatory system complication
I97191,Other postprocedural cardiac functional disturbances following other surgery,CIR038,Postprocedural or postoperative circulatory system complication
I972,Postmastectomy lymphedema syndrome,CIR038,Postprocedural or postoperative circulatory system complication
I973,Postprocedural hypertension,CIR038,Postprocedural or postoperative circulatory system complication
I97410,Intraoperative hemorrhage and hematoma of a circulatory system organ or structure complicating a cardiac catheterization,CIR038,Postprocedural or postoperative circulatory system complication
I97411,Intraoperative hemorrhage and hematoma of a circulatory system organ or structure complicating a cardiac bypass,CIR038,Postprocedural or postoperative circulatory system complication
I97418,Intraoperative hemorrhage and hematoma of a circulatory system organ or structure complicating other circulatory system procedure,CIR038,Postprocedural or postoperative circulatory system complication
I9742,Intraoperative hemorrhage and hematoma of a circulatory system organ or structure complicating other procedure,CIR038,Postprocedural or postoperative circulatory system complication
I9751,Accidental puncture and laceration of a circulatory system organ or structure during a circulatory system procedure,CIR038,Postprocedural or postoperative circulatory system complication
I9752,Accidental puncture and laceration of a circulatory system organ or structure during other procedure,CIR038,Postprocedural or postoperative circulatory system complication
I97610,Postprocedural hemorrhage of a circulatory system organ or structure following a cardiac catheterization,CIR038,Postprocedural or postoperative circulatory system complication
I97611,Postprocedural hemorrhage of a circulatory system organ or structure following cardiac bypass,CIR038,Postprocedural or postoperative circulatory system complication
I97618,Postprocedural hemorrhage of a circulatory system organ or structure following other circulatory system procedure,CIR038,Postprocedural or postoperative circulatory system complication
I9762,Postprocedural hemorrhage and hematoma of a circulatory system organ or structure following other procedure,CIR038,Postprocedural or postoperative circulatory system complication
I97620,Postprocedural hemorrhage of a circulatory system organ or structure following other procedure,CIR038,Postprocedural or postoperative circulatory system complication
I97621,Postprocedural hematoma of a circulatory system organ or structure following other procedure,CIR038,Postprocedural or postoperative circulatory system complication
I97622,Postprocedural seroma of a circulatory system organ or structure following other procedure,CIR038,Postprocedural or postoperative circulatory system complication
I97630,Postprocedural hematoma of a circulatory system organ or structure following a cardiac catheterization,CIR038,Postprocedural or postoperative circulatory system complication
I97631,Postprocedural hematoma of a circulatory system organ or structure following cardiac bypass,CIR038,Postprocedural or postoperative circulatory system complication
I97638,Postprocedural hematoma of a circulatory system organ or structure following other circulatory system procedure,CIR038,Postprocedural or postoperative circulatory system complication
I97640,Postprocedural seroma of a circulatory system organ or structure following a cardiac catheterization,CIR038,Postprocedural or postoperative circulatory system complication
I97641,Postprocedural seroma of a circulatory system organ or structure following cardiac bypass,CIR038,Postprocedural or postoperative circulatory system complication
I97648,Postprocedural seroma of a circulatory system organ or structure following other circulatory system procedure,CIR038,Postprocedural or postoperative circulatory system complication
I97710,Intraoperative cardiac arrest during cardiac surgery,CIR038,Postprocedural or postoperative circulatory system complication
I97711,Intraoperative cardiac arrest during other surgery,CIR038,Postprocedural or postoperative circulatory system complication
I97790,Other intraoperative cardiac functional disturbances during cardiac surgery,CIR038,Postprocedural or postoperative circulatory system complication
I97791,Other intraoperative cardiac functional disturbances during other surgery,CIR038,Postprocedural or postoperative circulatory system complication
I97810,Intraoperative cerebrovascular infarction during cardiac surgery,CIR038,Postprocedural or postoperative circulatory system complication
I97811,Intraoperative cerebrovascular infarction during other surgery,CIR038,Postprocedural or postoperative circulatory system complication
I97820,Postprocedural cerebrovascular infarction following cardiac surgery,CIR038,Postprocedural or postoperative circulatory system complication
I97821,Postprocedural cerebrovascular infarction following other surgery,CIR038,Postprocedural or postoperative circulatory system complication
I9788,"Other intraoperative complications of the circulatory system, not elsewhere classified",CIR038,Postprocedural or postoperative circulatory system complication
I9789,"Other postprocedural complications and disorders of the circulatory system, not elsewhere classified",CIR038,Postprocedural or postoperative circulatory system complication
I8500,Esophageal varices without bleeding,CIR039,Other specified diseases of veins and lymphatics
I8501,Esophageal varices with bleeding,CIR039,Other specified diseases of veins and lymphatics
I8510,Secondary esophageal varices without bleeding,CIR039,Other specified diseases of veins and lymphatics
I8511,Secondary esophageal varices with bleeding,CIR039,Other specified diseases of veins and lymphatics
I860,Sublingual varices,CIR039,Other specified diseases of veins and lymphatics
I861,Scrotal varices,CIR039,Other specified diseases of veins and lymphatics
I862,Pelvic varices,CIR039,Other specified diseases of veins and lymphatics
I863,Vulval varices,CIR039,Other specified diseases of veins and lymphatics
I864,Gastric varices,CIR039,Other specified diseases of veins and lymphatics
I868,Varicose veins of other specified sites,CIR039,Other specified diseases of veins and lymphatics
I878,Other specified disorders of veins,CIR039,Other specified diseases of veins and lymphatics
I879,"Disorder of vein, unspecified",CIR039,Other specified diseases of veins and lymphatics
I880,Nonspecific mesenteric lymphadenitis,CIR039,Other specified diseases of veins and lymphatics
I881,"Chronic lymphadenitis, except mesenteric",CIR039,Other specified diseases of veins and lymphatics
I888,Other nonspecific lymphadenitis,CIR039,Other specified diseases of veins and lymphatics
I889,"Nonspecific lymphadenitis, unspecified",CIR039,Other specified diseases of veins and lymphatics
I890,"Lymphedema, not elsewhere classified",CIR039,Other specified diseases of veins and lymphatics
I891,Lymphangitis,CIR039,Other specified diseases of veins and lymphatics
I898,Other specified noninfective disorders of lymphatic vessels and lymph nodes,CIR039,Other specified diseases of veins and lymphatics
I899,"Noninfective disorder of lymphatic vessels and lymph nodes, unspecified",CIR039,Other specified diseases of veins and lymphatics
O2210,"Genital varices in pregnancy, unspecified trimester",CIR039,Other specified diseases of veins and lymphatics
O2211,"Genital varices in pregnancy, first trimester",CIR039,Other specified diseases of veins and lymphatics
O2212,"Genital varices in pregnancy, second trimester",CIR039,Other specified diseases of veins and lymphatics
O2213,"Genital varices in pregnancy, third trimester",CIR039,Other specified diseases of veins and lymphatics
A000,"Cholera due to Vibrio cholerae 01, biovar cholerae",DIG001,Intestinal infection
A001,"Cholera due to Vibrio cholerae 01, biovar eltor",DIG001,Intestinal infection
A009,"Cholera, unspecified",DIG001,Intestinal infection
A0100,"Typhoid fever, unspecified",DIG001,Intestinal infection
A0109,Typhoid fever with other complications,DIG001,Intestinal infection
A011,Paratyphoid fever A,DIG001,Intestinal infection
A012,Paratyphoid fever B,DIG001,Intestinal infection
A013,Paratyphoid fever C,DIG001,Intestinal infection
A014,"Paratyphoid fever, unspecified",DIG001,Intestinal infection
A020,Salmonella enteritis,DIG001,Intestinal infection
A0229,Salmonella with other localized infection,DIG001,Intestinal infection
A029,"Salmonella infection, unspecified",DIG001,Intestinal infection
A030,Shigellosis due to Shigella dysenteriae,DIG001,Intestinal infection
A031,Shigellosis due to Shigella flexneri,DIG001,Intestinal infection
A032,Shigellosis due to Shigella boydii,DIG001,Intestinal infection
A033,Shigellosis due to Shigella sonnei,DIG001,Intestinal infection
A038,Other shigellosis,DIG001,Intestinal infection
A039,"Shigellosis, unspecified",DIG001,Intestinal infection
A040,Enteropathogenic Escherichia coli infection,DIG001,Intestinal infection
A041,Enterotoxigenic Escherichia coli infection,DIG001,Intestinal infection
A042,Enteroinvasive Escherichia coli infection,DIG001,Intestinal infection
A043,Enterohemorrhagic Escherichia coli infection,DIG001,Intestinal infection
A044,Other intestinal Escherichia coli infections,DIG001,Intestinal infection
A045,Campylobacter enteritis,DIG001,Intestinal infection
A046,Enteritis due to Yersinia enterocolitica,DIG001,Intestinal infection
A047,Enterocolitis due to Clostridium difficile,DIG001,Intestinal infection
A0471,"Enterocolitis due to Clostridium difficile, recurrent",DIG001,Intestinal infection
A0472,"Enterocolitis due to Clostridium difficile, not specified as recurrent",DIG001,Intestinal infection
A048,Other specified bacterial intestinal infections,DIG001,Intestinal infection
A049,"Bacterial intestinal infection, unspecified",DIG001,Intestinal infection
A060,Acute amebic dysentery,DIG001,Intestinal infection
A061,Chronic intestinal amebiasis,DIG001,Intestinal infection
A062,Amebic nondysenteric colitis,DIG001,Intestinal infection
A063,Ameboma of intestine,DIG001,Intestinal infection
A064,Amebic liver abscess,DIG001,Intestinal infection
A069,"Amebiasis, unspecified",DIG001,Intestinal infection
A070,Balantidiasis,DIG001,Intestinal infection
A071,Giardiasis [lambliasis],DIG001,Intestinal infection
A072,Cryptosporidiosis,DIG001,Intestinal infection
A073,Isosporiasis,DIG001,Intestinal infection
A074,Cyclosporiasis,DIG001,Intestinal infection
A078,Other specified protozoal intestinal diseases,DIG001,Intestinal infection
A079,"Protozoal intestinal disease, unspecified",DIG001,Intestinal infection
A080,Rotaviral enteritis,DIG001,Intestinal infection
A0811,Acute gastroenteropathy due to Norwalk agent,DIG001,Intestinal infection
A0819,Acute gastroenteropathy due to other small round viruses,DIG001,Intestinal infection
A082,Adenoviral enteritis,DIG001,Intestinal infection
A0831,Calicivirus enteritis,DIG001,Intestinal infection
A0832,Astrovirus enteritis,DIG001,Intestinal infection
A0839,Other viral enteritis,DIG001,Intestinal infection
A084,"Viral intestinal infection, unspecified",DIG001,Intestinal infection
A088,Other specified intestinal infections,DIG001,Intestinal infection
A09,"Infectious gastroenteritis and colitis, unspecified",DIG001,Intestinal infection
A1832,Tuberculous enteritis,DIG001,Intestinal infection
A213,Gastrointestinal tularemia,DIG001,Intestinal infection
A222,Gastrointestinal anthrax,DIG001,Intestinal infection
B3782,Candidal enteritis,DIG001,Intestinal infection
K000,Anodontia,DIG002,Disorders of teeth and gingiva
K001,Supernumerary teeth,DIG002,Disorders of teeth and gingiva
K002,Abnormalities of size and form of teeth,DIG002,Disorders of teeth and gingiva
K003,Mottled teeth,DIG002,Disorders of teeth and gingiva
K004,Disturbances in tooth formation,DIG002,Disorders of teeth and gingiva
K005,"Hereditary disturbances in tooth structure, not elsewhere classified",DIG002,Disorders of teeth and gingiva
K006,Disturbances in tooth eruption,DIG002,Disorders of teeth and gingiva
K007,Teething syndrome,DIG002,Disorders of teeth and gingiva
K008,Other disorders of tooth development,DIG002,Disorders of teeth and gingiva
K009,"Disorder of tooth development, unspecified",DIG002,Disorders of teeth and gingiva
K010,Embedded teeth,DIG002,Disorders of teeth and gingiva
K011,Impacted teeth,DIG002,Disorders of teeth and gingiva
K023,Arrested dental caries,DIG002,Disorders of teeth and gingiva
K0251,Dental caries on pit and fissure surface limited to enamel,DIG002,Disorders of teeth and gingiva
K0252,Dental caries on pit and fissure surface penetrating into dentin,DIG002,Disorders of teeth and gingiva
K0253,Dental caries on pit and fissure surface penetrating into pulp,DIG002,Disorders of teeth and gingiva
K0261,Dental caries on smooth surface limited to enamel,DIG002,Disorders of teeth and gingiva
K0262,Dental caries on smooth surface penetrating into dentin,DIG002,Disorders of teeth and gingiva
K0263,Dental caries on smooth surface penetrating into pulp,DIG002,Disorders of teeth and gingiva
K027,Dental root caries,DIG002,Disorders of teeth and gingiva
K029,"Dental caries, unspecified",DIG002,Disorders of teeth and gingiva
K030,Excessive attrition of teeth,DIG002,Disorders of teeth and gingiva
K031,Abrasion of teeth,DIG002,Disorders of teeth and gingiva
K032,Erosion of teeth,DIG002,Disorders of teeth and gingiva
K033,Pathological resorption of teeth,DIG002,Disorders of teeth and gingiva
K034,Hypercementosis,DIG002,Disorders of teeth and gingiva
K035,Ankylosis of teeth,DIG002,Disorders of teeth and gingiva
K036,Deposits [accretions] on teeth,DIG002,Disorders of teeth and gingiva
K037,Posteruptive color changes of dental hard tissues,DIG002,Disorders of teeth and gingiva
K0381,Cracked tooth,DIG002,Disorders of teeth and gingiva
K0389,Other specified diseases of hard tissues of teeth,DIG002,Disorders of teeth and gingiva
K039,"Disease of hard tissues of teeth, unspecified",DIG002,Disorders of teeth and gingiva
K040,Pulpitis,DIG002,Disorders of teeth and gingiva
K0401,Reversible pulpitis,DIG002,Disorders of teeth and gingiva
K0402,Irreversible pulpitis,DIG002,Disorders of teeth and gingiva
K041,Necrosis of pulp,DIG002,Disorders of teeth and gingiva
K042,Pulp degeneration,DIG002,Disorders of teeth and gingiva
K043,Abnormal hard tissue formation in pulp,DIG002,Disorders of teeth and gingiva
K044,Acute apical periodontitis of pulpal origin,DIG002,Disorders of teeth and gingiva
K045,Chronic apical periodontitis,DIG002,Disorders of teeth and gingiva
K046,Periapical abscess with sinus,DIG002,Disorders of teeth and gingiva
K047,Periapical abscess without sinus,DIG002,Disorders of teeth and gingiva
K048,Radicular cyst,DIG002,Disorders of teeth and gingiva
K0490,Unspecified diseases of pulp and periapical tissues,DIG002,Disorders of teeth and gingiva
K0499,Other diseases of pulp and periapical tissues,DIG002,Disorders of teeth and gingiva
K0500,"Acute gingivitis, plaque induced",DIG002,Disorders of teeth and gingiva
K0501,"Acute gingivitis, non-plaque induced",DIG002,Disorders of teeth and gingiva
K0510,"Chronic gingivitis, plaque induced",DIG002,Disorders of teeth and gingiva
K0511,"Chronic gingivitis, non-plaque induced",DIG002,Disorders of teeth and gingiva
K0520,"Aggressive periodontitis, unspecified",DIG002,Disorders of teeth and gingiva
K0521,"Aggressive periodontitis, localized",DIG002,Disorders of teeth and gingiva
K05211,"Aggressive periodontitis, localized, slight",DIG002,Disorders of teeth and gingiva
K05212,"Aggressive periodontitis, localized, moderate",DIG002,Disorders of teeth and gingiva
K05213,"Aggressive periodontitis, localized, severe",DIG002,Disorders of teeth and gingiva
K05219,"Aggressive periodontitis, localized, unspecified severity",DIG002,Disorders of teeth and gingiva
K0522,"Aggressive periodontitis, generalized",DIG002,Disorders of teeth and gingiva
K05221,"Aggressive periodontitis, generalized, slight",DIG002,Disorders of teeth and gingiva
K05222,"Aggressive periodontitis, generalized, moderate",DIG002,Disorders of teeth and gingiva
K05223,"Aggressive periodontitis, generalized, severe",DIG002,Disorders of teeth and gingiva
K05229,"Aggressive periodontitis, generalized, unspecified severity",DIG002,Disorders of teeth and gingiva
K0530,"Chronic periodontitis, unspecified",DIG002,Disorders of teeth and gingiva
K0531,"Chronic periodontitis, localized",DIG002,Disorders of teeth and gingiva
K05311,"Chronic periodontitis, localized, slight",DIG002,Disorders of teeth and gingiva
K05312,"Chronic periodontitis, localized, moderate",DIG002,Disorders of teeth and gingiva
K05313,"Chronic periodontitis, localized, severe",DIG002,Disorders of teeth and gingiva
K05319,"Chronic periodontitis, localized, unspecified severity",DIG002,Disorders of teeth and gingiva
K0532,"Chronic periodontitis, generalized",DIG002,Disorders of teeth and gingiva
K05321,"Chronic periodontitis, generalized, slight",DIG002,Disorders of teeth and gingiva
K05322,"Chronic periodontitis, generalized, moderate",DIG002,Disorders of teeth and gingiva
K05323,"Chronic periodontitis, generalized, severe",DIG002,Disorders of teeth and gingiva
K05329,"Chronic periodontitis, generalized, unspecified severity",DIG002,Disorders of teeth and gingiva
K054,Periodontosis,DIG002,Disorders of teeth and gingiva
K055,Other periodontal diseases,DIG002,Disorders of teeth and gingiva
K056,"Periodontal disease, unspecified",DIG002,Disorders of teeth and gingiva
K060,Gingival recession,DIG002,Disorders of teeth and gingiva
K06010,"Localized gingival recession, unspecified",DIG002,Disorders of teeth and gingiva
K06011,"Localized gingival recession, minimal",DIG002,Disorders of teeth and gingiva
K06012,"Localized gingival recession, moderate",DIG002,Disorders of teeth and gingiva
K06013,"Localized gingival recession, severe",DIG002,Disorders of teeth and gingiva
K06020,"Generalized gingival recession, unspecified",DIG002,Disorders of teeth and gingiva
K06021,"Generalized gingival recession, minimal",DIG002,Disorders of teeth and gingiva
K06022,"Generalized gingival recession, moderate",DIG002,Disorders of teeth and gingiva
K06023,"Generalized gingival recession, severe",DIG002,Disorders of teeth and gingiva
K061,Gingival enlargement,DIG002,Disorders of teeth and gingiva
K062,Gingival and edentulous alveolar ridge lesions associated with trauma,DIG002,Disorders of teeth and gingiva
K063,Horizontal alveolar bone loss,DIG002,Disorders of teeth and gingiva
K068,Other specified disorders of gingiva and edentulous alveolar ridge,DIG002,Disorders of teeth and gingiva
K069,"Disorder of gingiva and edentulous alveolar ridge, unspecified",DIG002,Disorders of teeth and gingiva
K080,Exfoliation of teeth due to systemic causes,DIG002,Disorders of teeth and gingiva
K08101,"Complete loss of teeth, unspecified cause, class I",DIG002,Disorders of teeth and gingiva
K08102,"Complete loss of teeth, unspecified cause, class II",DIG002,Disorders of teeth and gingiva
K08103,"Complete loss of teeth, unspecified cause, class III",DIG002,Disorders of teeth and gingiva
K08104,"Complete loss of teeth, unspecified cause, class IV",DIG002,Disorders of teeth and gingiva
K08109,"Complete loss of teeth, unspecified cause, unspecified class",DIG002,Disorders of teeth and gingiva
K08111,"Complete loss of teeth due to trauma, class I",DIG002,Disorders of teeth and gingiva
K08112,"Complete loss of teeth due to trauma, class II",DIG002,Disorders of teeth and gingiva
K08113,"Complete loss of teeth due to trauma, class III",DIG002,Disorders of teeth and gingiva
K08114,"Complete loss of teeth due to trauma, class IV",DIG002,Disorders of teeth and gingiva
K08119,"Complete loss of teeth due to trauma, unspecified class",DIG002,Disorders of teeth and gingiva
K08121,"Complete loss of teeth due to periodontal diseases, class I",DIG002,Disorders of teeth and gingiva
K08122,"Complete loss of teeth due to periodontal diseases, class II",DIG002,Disorders of teeth and gingiva
K08123,"Complete loss of teeth due to periodontal diseases, class III",DIG002,Disorders of teeth and gingiva
K08124,"Complete loss of teeth due to periodontal diseases, class IV",DIG002,Disorders of teeth and gingiva
K08129,"Complete loss of teeth due to periodontal diseases, unspecified class",DIG002,Disorders of teeth and gingiva
K08131,"Complete loss of teeth due to caries, class I",DIG002,Disorders of teeth and gingiva
K08132,"Complete loss of teeth due to caries, class II",DIG002,Disorders of teeth and gingiva
K08133,"Complete loss of teeth due to caries, class III",DIG002,Disorders of teeth and gingiva
K08134,"Complete loss of teeth due to caries, class IV",DIG002,Disorders of teeth and gingiva
K08139,"Complete loss of teeth due to caries, unspecified class",DIG002,Disorders of teeth and gingiva
K08191,"Complete loss of teeth due to other specified cause, class I",DIG002,Disorders of teeth and gingiva
K08192,"Complete loss of teeth due to other specified cause, class II",DIG002,Disorders of teeth and gingiva
K08193,"Complete loss of teeth due to other specified cause, class III",DIG002,Disorders of teeth and gingiva
K08194,"Complete loss of teeth due to other specified cause, class IV",DIG002,Disorders of teeth and gingiva
K08199,"Complete loss of teeth due to other specified cause, unspecified class",DIG002,Disorders of teeth and gingiva
K0820,Unspecified atrophy of edentulous alveolar ridge,DIG002,Disorders of teeth and gingiva
K0821,Minimal atrophy of the mandible,DIG002,Disorders of teeth and gingiva
K0822,Moderate atrophy of the mandible,DIG002,Disorders of teeth and gingiva
K0823,Severe atrophy of the mandible,DIG002,Disorders of teeth and gingiva
K0824,Minimal atrophy of maxilla,DIG002,Disorders of teeth and gingiva
K0825,Moderate atrophy of the maxilla,DIG002,Disorders of teeth and gingiva
K0826,Severe atrophy of the maxilla,DIG002,Disorders of teeth and gingiva
K083,Retained dental root,DIG002,Disorders of teeth and gingiva
K08401,"Partial loss of teeth, unspecified cause, class I",DIG002,Disorders of teeth and gingiva
K08402,"Partial loss of teeth, unspecified cause, class II",DIG002,Disorders of teeth and gingiva
K08403,"Partial loss of teeth, unspecified cause, class III",DIG002,Disorders of teeth and gingiva
K08404,"Partial loss of teeth, unspecified cause, class IV",DIG002,Disorders of teeth and gingiva
K08409,"Partial loss of teeth, unspecified cause, unspecified class",DIG002,Disorders of teeth and gingiva
K08411,"Partial loss of teeth due to trauma, class I",DIG002,Disorders of teeth and gingiva
K08412,"Partial loss of teeth due to trauma, class II",DIG002,Disorders of teeth and gingiva
K08413,"Partial loss of teeth due to trauma, class III",DIG002,Disorders of teeth and gingiva
K08414,"Partial loss of teeth due to trauma, class IV",DIG002,Disorders of teeth and gingiva
K08419,"Partial loss of teeth due to trauma, unspecified class",DIG002,Disorders of teeth and gingiva
K08421,"Partial loss of teeth due to periodontal diseases, class I",DIG002,Disorders of teeth and gingiva
K08422,"Partial loss of teeth due to periodontal diseases, class II",DIG002,Disorders of teeth and gingiva
K08423,"Partial loss of teeth due to periodontal diseases, class III",DIG002,Disorders of teeth and gingiva
K08424,"Partial loss of teeth due to periodontal diseases, class IV",DIG002,Disorders of teeth and gingiva
K08429,"Partial loss of teeth due to periodontal diseases, unspecified class",DIG002,Disorders of teeth and gingiva
K08431,"Partial loss of teeth due to caries, class I",DIG002,Disorders of teeth and gingiva
K08432,"Partial loss of teeth due to caries, class II",DIG002,Disorders of teeth and gingiva
K08433,"Partial loss of teeth due to caries, class III",DIG002,Disorders of teeth and gingiva
K08434,"Partial loss of teeth due to caries, class IV",DIG002,Disorders of teeth and gingiva
K08439,"Partial loss of teeth due to caries, unspecified class",DIG002,Disorders of teeth and gingiva
K08491,"Partial loss of teeth due to other specified cause, class I",DIG002,Disorders of teeth and gingiva
K08492,"Partial loss of teeth due to other specified cause, class II",DIG002,Disorders of teeth and gingiva
K08493,"Partial loss of teeth due to other specified cause, class III",DIG002,Disorders of teeth and gingiva
K08494,"Partial loss of teeth due to other specified cause, class IV",DIG002,Disorders of teeth and gingiva
K08499,"Partial loss of teeth due to other specified cause, unspecified class",DIG002,Disorders of teeth and gingiva
K0850,"Unsatisfactory restoration of tooth, unspecified",DIG002,Disorders of teeth and gingiva
K0851,Open restoration margins of tooth,DIG002,Disorders of teeth and gingiva
K0852,Unrepairable overhanging of dental restorative materials,DIG002,Disorders of teeth and gingiva
K08530,Fractured dental restorative material without loss of material,DIG002,Disorders of teeth and gingiva
K08531,Fractured dental restorative material with loss of material,DIG002,Disorders of teeth and gingiva
K08539,"Fractured dental restorative material, unspecified",DIG002,Disorders of teeth and gingiva
K0854,Contour of existing restoration of tooth biologically incompatible with oral health,DIG002,Disorders of teeth and gingiva
K0855,Allergy to existing dental restorative material,DIG002,Disorders of teeth and gingiva
K0856,Poor aesthetic of existing restoration of tooth,DIG002,Disorders of teeth and gingiva
K0859,Other unsatisfactory restoration of tooth,DIG002,Disorders of teeth and gingiva
K088,Other specified disorders of teeth and supporting structures,DIG002,Disorders of teeth and gingiva
K0881,Primary occlusal trauma,DIG002,Disorders of teeth and gingiva
K0882,Secondary occlusal trauma,DIG002,Disorders of teeth and gingiva
K0889,Other specified disorders of teeth and supporting structures,DIG002,Disorders of teeth and gingiva
K089,"Disorder of teeth and supporting structures, unspecified",DIG002,Disorders of teeth and gingiva
K090,Developmental odontogenic cysts,DIG002,Disorders of teeth and gingiva
K091,Developmental (nonodontogenic) cysts of oral region,DIG002,Disorders of teeth and gingiva
M2600,Unspecified anomaly of jaw size,DIG002,Disorders of teeth and gingiva
M2601,Maxillary hyperplasia,DIG002,Disorders of teeth and gingiva
M2602,Maxillary hypoplasia,DIG002,Disorders of teeth and gingiva
M2603,Mandibular hyperplasia,DIG002,Disorders of teeth and gingiva
M2604,Mandibular hypoplasia,DIG002,Disorders of teeth and gingiva
M2605,Macrogenia,DIG002,Disorders of teeth and gingiva
M2606,Microgenia,DIG002,Disorders of teeth and gingiva
M2607,Excessive tuberosity of jaw,DIG002,Disorders of teeth and gingiva
M2609,Other specified anomalies of jaw size,DIG002,Disorders of teeth and gingiva
M2610,Unspecified anomaly of jaw-cranial base relationship,DIG002,Disorders of teeth and gingiva
M2611,Maxillary asymmetry,DIG002,Disorders of teeth and gingiva
M2612,Other jaw asymmetry,DIG002,Disorders of teeth and gingiva
M2619,Other specified anomalies of jaw-cranial base relationship,DIG002,Disorders of teeth and gingiva
M2620,Unspecified anomaly of dental arch relationship,DIG002,Disorders of teeth and gingiva
M26211,"Malocclusion, Angles class I",DIG002,Disorders of teeth and gingiva
M26212,"Malocclusion, Angles class II",DIG002,Disorders of teeth and gingiva
M26213,"Malocclusion, Angles class III",DIG002,Disorders of teeth and gingiva
M26219,"Malocclusion, Angles class, unspecified",DIG002,Disorders of teeth and gingiva
M26220,Open anterior occlusal relationship,DIG002,Disorders of teeth and gingiva
M26221,Open posterior occlusal relationship,DIG002,Disorders of teeth and gingiva
M2623,Excessive horizontal overlap,DIG002,Disorders of teeth and gingiva
M2624,Reverse articulation,DIG002,Disorders of teeth and gingiva
M2625,Anomalies of interarch distance,DIG002,Disorders of teeth and gingiva
M2629,Other anomalies of dental arch relationship,DIG002,Disorders of teeth and gingiva
M2630,Unspecified anomaly of tooth position of fully erupted tooth or teeth,DIG002,Disorders of teeth and gingiva
M2631,Crowding of fully erupted teeth,DIG002,Disorders of teeth and gingiva
M2632,Excessive spacing of fully erupted teeth,DIG002,Disorders of teeth and gingiva
M2633,Horizontal displacement of fully erupted tooth or teeth,DIG002,Disorders of teeth and gingiva
M2634,Vertical displacement of fully erupted tooth or teeth,DIG002,Disorders of teeth and gingiva
M2635,Rotation of fully erupted tooth or teeth,DIG002,Disorders of teeth and gingiva
M2636,Insufficient interocclusal distance of fully erupted teeth (ridge),DIG002,Disorders of teeth and gingiva
M2637,Excessive interocclusal distance of fully erupted teeth,DIG002,Disorders of teeth and gingiva
M2639,Other anomalies of tooth position of fully erupted tooth or teeth,DIG002,Disorders of teeth and gingiva
M264,"Malocclusion, unspecified",DIG002,Disorders of teeth and gingiva
M2650,"Dentofacial functional abnormalities, unspecified",DIG002,Disorders of teeth and gingiva
M2651,Abnormal jaw closure,DIG002,Disorders of teeth and gingiva
M2652,Limited mandibular range of motion,DIG002,Disorders of teeth and gingiva
M2653,Deviation in opening and closing of the mandible,DIG002,Disorders of teeth and gingiva
M2654,Insufficient anterior guidance,DIG002,Disorders of teeth and gingiva
M2655,Centric occlusion maximum intercuspation discrepancy,DIG002,Disorders of teeth and gingiva
M2656,Non-working side interference,DIG002,Disorders of teeth and gingiva
M2657,Lack of posterior occlusal support,DIG002,Disorders of teeth and gingiva
M2659,Other dentofacial functional abnormalities,DIG002,Disorders of teeth and gingiva
M2670,Unspecified alveolar anomaly,DIG002,Disorders of teeth and gingiva
M2671,Alveolar maxillary hyperplasia,DIG002,Disorders of teeth and gingiva
M2672,Alveolar mandibular hyperplasia,DIG002,Disorders of teeth and gingiva
M2673,Alveolar maxillary hypoplasia,DIG002,Disorders of teeth and gingiva
M2674,Alveolar mandibular hypoplasia,DIG002,Disorders of teeth and gingiva
